Stage Name, Latitude, Longitude, Elevation
3F_SaintJosephToBeatrice,39.84159900,-96.18294600,390.70
3F_SaintJosephToBeatrice,39.84157100,-96.18526200,389.90
3F_SaintJosephToBeatrice,39.84158500,-96.18652400,390.30
3F_SaintJosephToBeatrice,39.84158400,-96.18709700,390.20
3F_SaintJosephToBeatrice,39.84157900,-96.18796800,392.50
3F_SaintJosephToBeatrice,39.84155900,-96.19083900,396.70
3F_SaintJosephToBeatrice,39.84155600,-96.19554500,403.10
3F_SaintJosephToBeatrice,39.84149800,-96.20064000,400.20
3F_SaintJosephToBeatrice,39.84147900,-96.20173400,399.70
3F_SaintJosephToBeatrice,39.84143100,-96.20472500,396.90
3F_SaintJosephToBeatrice,39.84148000,-96.20891200,392.00
3F_SaintJosephToBeatrice,39.84152700,-96.21108900,390.40
3F_SaintJosephToBeatrice,39.84156500,-96.21308400,386.80
3F_SaintJosephToBeatrice,39.84158200,-96.21547800,383.30
3F_SaintJosephToBeatrice,39.84157900,-96.21938300,379.80
3F_SaintJosephToBeatrice,39.84158400,-96.22002400,379.50
3F_SaintJosephToBeatrice,39.84158400,-96.22045400,381.60
3F_SaintJosephToBeatrice,39.84159100,-96.22472000,384.20
3F_SaintJosephToBeatrice,39.84158000,-96.22985800,399.60
3F_SaintJosephToBeatrice,39.84158700,-96.23221200,402.40
3F_SaintJosephToBeatrice,39.84158100,-96.23900600,406.50
3F_SaintJosephToBeatrice,39.84158400,-96.23958700,406.00
3F_SaintJosephToBeatrice,39.84156800,-96.24413900,397.10
3F_SaintJosephToBeatrice,39.84157000,-96.24470100,395.80
3F_SaintJosephToBeatrice,39.84158400,-96.24977000,385.50
3F_SaintJosephToBeatrice,39.84157900,-96.25021400,386.70
3F_SaintJosephToBeatrice,39.84157800,-96.25205200,390.60
3F_SaintJosephToBeatrice,39.84158700,-96.25406900,393.50
3F_SaintJosephToBeatrice,39.84158700,-96.25687600,398.10
3F_SaintJosephToBeatrice,39.84157800,-96.25851900,400.90
3F_SaintJosephToBeatrice,39.84158300,-96.26120500,405.00
3F_SaintJosephToBeatrice,39.84164300,-96.26376200,409.20
3F_SaintJosephToBeatrice,39.84191800,-96.27239200,413.60
3F_SaintJosephToBeatrice,39.84195500,-96.27334800,413.10
3F_SaintJosephToBeatrice,39.84199700,-96.27443800,412.20
3F_SaintJosephToBeatrice,39.84200900,-96.27474600,412.10
3F_SaintJosephToBeatrice,39.84205200,-96.27637900,411.80
3F_SaintJosephToBeatrice,39.84205900,-96.27666400,411.40
3F_SaintJosephToBeatrice,39.84208400,-96.27901400,410.40
3F_SaintJosephToBeatrice,39.84209000,-96.28146500,409.30
3F_SaintJosephToBeatrice,39.84210000,-96.28371100,408.10
3F_SaintJosephToBeatrice,39.84210300,-96.28428200,407.90
3F_SaintJosephToBeatrice,39.84209900,-96.28696700,406.70
3F_SaintJosephToBeatrice,39.84210000,-96.28999600,404.90
3F_SaintJosephToBeatrice,39.84210200,-96.29586400,412.10
3F_SaintJosephToBeatrice,39.84210900,-96.29830200,413.20
3F_SaintJosephToBeatrice,39.84206400,-96.30760900,404.30
3F_SaintJosephToBeatrice,39.84205700,-96.30879400,404.20
3F_SaintJosephToBeatrice,39.84204900,-96.30901300,403.80
3F_SaintJosephToBeatrice,39.84189500,-96.31475400,420.20
3F_SaintJosephToBeatrice,39.84180800,-96.31852000,423.80
3F_SaintJosephToBeatrice,39.84170100,-96.32480000,421.00
3F_SaintJosephToBeatrice,39.84170200,-96.32806100,419.50
3F_SaintJosephToBeatrice,39.84170000,-96.32887900,419.10
3F_SaintJosephToBeatrice,39.84169200,-96.33134400,419.30
3F_SaintJosephToBeatrice,39.84171400,-96.33359500,421.00
3F_SaintJosephToBeatrice,39.84169600,-96.33934400,424.40
3F_SaintJosephToBeatrice,39.84168800,-96.35128200,417.10
3F_SaintJosephToBeatrice,39.84169000,-96.35290400,414.70
3F_SaintJosephToBeatrice,39.84168300,-96.35404800,410.20
3F_SaintJosephToBeatrice,39.84167600,-96.35517400,413.70
3F_SaintJosephToBeatrice,39.84167600,-96.35880400,420.20
3F_SaintJosephToBeatrice,39.84170100,-96.36222900,426.20
3F_SaintJosephToBeatrice,39.84171000,-96.36259900,426.80
3F_SaintJosephToBeatrice,39.84177300,-96.36532200,426.20
3F_SaintJosephToBeatrice,39.84189500,-96.37004800,418.20
3F_SaintJosephToBeatrice,39.84200200,-96.37414400,412.70
3F_SaintJosephToBeatrice,39.84202700,-96.37505800,412.20
3F_SaintJosephToBeatrice,39.84204500,-96.37636800,411.60
3F_SaintJosephToBeatrice,39.84204000,-96.37718500,411.30
3F_SaintJosephToBeatrice,39.84202600,-96.37898700,410.50
3F_SaintJosephToBeatrice,39.84202000,-96.37970600,410.60
3F_SaintJosephToBeatrice,39.84201200,-96.38156900,411.30
3F_SaintJosephToBeatrice,39.84201600,-96.38316600,411.80
3F_SaintJosephToBeatrice,39.84200400,-96.38489100,412.40
3F_SaintJosephToBeatrice,39.84198900,-96.38648200,412.50
3F_SaintJosephToBeatrice,39.84197600,-96.38782700,413.10
3F_SaintJosephToBeatrice,39.84197400,-96.38882700,413.70
3F_SaintJosephToBeatrice,39.84195400,-96.39551800,416.00
3F_SaintJosephToBeatrice,39.84194100,-96.39709700,416.60
3F_SaintJosephToBeatrice,39.84191900,-96.39893700,417.00
3F_SaintJosephToBeatrice,39.84185500,-96.40070200,414.90
3F_SaintJosephToBeatrice,39.84181100,-96.40218600,412.00
3F_SaintJosephToBeatrice,39.84171200,-96.40524100,405.00
3F_SaintJosephToBeatrice,39.84169600,-96.40573500,403.70
3F_SaintJosephToBeatrice,39.84166800,-96.40681100,399.30
3F_SaintJosephToBeatrice,39.84165600,-96.40727300,403.30
3F_SaintJosephToBeatrice,39.84165500,-96.40891200,405.60
3F_SaintJosephToBeatrice,39.84162900,-96.41146200,409.50
3F_SaintJosephToBeatrice,39.84160500,-96.41327900,413.40
3F_SaintJosephToBeatrice,39.84161100,-96.41456200,415.20
3F_SaintJosephToBeatrice,39.84161300,-96.41483800,415.30
3F_SaintJosephToBeatrice,39.84159700,-96.41651700,414.30
3F_SaintJosephToBeatrice,39.84160900,-96.41703200,413.60
3F_SaintJosephToBeatrice,39.84157600,-96.42208900,401.50
3F_SaintJosephToBeatrice,39.84157300,-96.42646100,397.00
3F_SaintJosephToBeatrice,39.84156100,-96.43218300,386.60
3F_SaintJosephToBeatrice,39.84154300,-96.43722000,383.90
3F_SaintJosephToBeatrice,39.84154100,-96.43791600,384.00
3F_SaintJosephToBeatrice,39.84154100,-96.44081800,387.60
3F_SaintJosephToBeatrice,39.84153500,-96.44189700,388.30
3F_SaintJosephToBeatrice,39.84153400,-96.44290900,389.30
3F_SaintJosephToBeatrice,39.84152400,-96.44574500,391.60
3F_SaintJosephToBeatrice,39.84152300,-96.44705200,394.10
3F_SaintJosephToBeatrice,39.84149000,-96.45002700,400.10
3F_SaintJosephToBeatrice,39.84147300,-96.45920900,402.30
3F_SaintJosephToBeatrice,39.84144300,-96.46262200,407.80
3F_SaintJosephToBeatrice,39.84145900,-96.46840600,421.30
3F_SaintJosephToBeatrice,39.84145000,-96.47073200,424.00
3F_SaintJosephToBeatrice,39.84144700,-96.47237700,426.00
3F_SaintJosephToBeatrice,39.84144200,-96.47800800,429.30
3F_SaintJosephToBeatrice,39.84145300,-96.48135400,429.30
3F_SaintJosephToBeatrice,39.84144500,-96.48241300,430.20
3F_SaintJosephToBeatrice,39.84144800,-96.48319100,430.60
3F_SaintJosephToBeatrice,39.84145000,-96.48365800,430.90
3F_SaintJosephToBeatrice,39.84142500,-96.48483600,430.80
3F_SaintJosephToBeatrice,39.84136400,-96.48655300,429.50
3F_SaintJosephToBeatrice,39.84131500,-96.48790700,428.10
3F_SaintJosephToBeatrice,39.84128100,-96.48920300,427.10
3F_SaintJosephToBeatrice,39.84127700,-96.49094200,426.00
3F_SaintJosephToBeatrice,39.84127500,-96.49253300,425.20
3F_SaintJosephToBeatrice,39.84128100,-96.49438200,424.30
3F_SaintJosephToBeatrice,39.84129300,-96.49721500,423.00
3F_SaintJosephToBeatrice,39.84129300,-96.50127900,421.80
3F_SaintJosephToBeatrice,39.84129800,-96.50417200,420.60
3F_SaintJosephToBeatrice,39.84130800,-96.50578400,419.60
3F_SaintJosephToBeatrice,39.84135600,-96.50729400,417.30
3F_SaintJosephToBeatrice,39.84143600,-96.50913100,414.30
3F_SaintJosephToBeatrice,39.84149900,-96.51064900,411.40
3F_SaintJosephToBeatrice,39.84151400,-96.51118800,410.60
3F_SaintJosephToBeatrice,39.84152400,-96.51303000,407.80
3F_SaintJosephToBeatrice,39.84153100,-96.51406300,407.50
3F_SaintJosephToBeatrice,39.84154300,-96.51717000,408.20
3F_SaintJosephToBeatrice,39.84154200,-96.51809500,409.00
3F_SaintJosephToBeatrice,39.84154600,-96.51838500,409.20
3F_SaintJosephToBeatrice,39.84154400,-96.51875600,409.20
3F_SaintJosephToBeatrice,39.84155400,-96.51959400,409.70
3F_SaintJosephToBeatrice,39.84155900,-96.52004900,410.30
3F_SaintJosephToBeatrice,39.84155300,-96.52122900,412.40
3F_SaintJosephToBeatrice,39.84154600,-96.52247000,410.70
3F_SaintJosephToBeatrice,39.84154200,-96.52354300,407.70
3F_SaintJosephToBeatrice,39.84153500,-96.52455400,407.40
3F_SaintJosephToBeatrice,39.84154000,-96.52534000,407.10
3F_SaintJosephToBeatrice,39.84155400,-96.52700000,406.50
3F_SaintJosephToBeatrice,39.84155200,-96.52731400,406.40
3F_SaintJosephToBeatrice,39.84154600,-96.52837200,405.50
3F_SaintJosephToBeatrice,39.84158700,-96.53299400,396.00
3F_SaintJosephToBeatrice,39.84161100,-96.53613400,389.20
3F_SaintJosephToBeatrice,39.84162000,-96.53885400,386.80
3F_SaintJosephToBeatrice,39.84161600,-96.53947000,386.40
3F_SaintJosephToBeatrice,39.84162000,-96.54007600,386.60
3F_SaintJosephToBeatrice,39.84163200,-96.54257800,388.90
3F_SaintJosephToBeatrice,39.84167000,-96.54614700,393.50
3F_SaintJosephToBeatrice,39.84170100,-96.55280900,401.60
3F_SaintJosephToBeatrice,39.84172700,-96.55495900,404.10
3F_SaintJosephToBeatrice,39.84172600,-96.55765400,406.00
3F_SaintJosephToBeatrice,39.84172800,-96.55877300,406.70
3F_SaintJosephToBeatrice,39.84176200,-96.56191000,408.60
3F_SaintJosephToBeatrice,39.84176800,-96.56250700,408.50
3F_SaintJosephToBeatrice,39.84177200,-96.56401100,407.40
3F_SaintJosephToBeatrice,39.84177600,-96.56549200,405.10
3F_SaintJosephToBeatrice,39.84177500,-96.56662600,403.50
3F_SaintJosephToBeatrice,39.84177500,-96.56706000,402.90
3F_SaintJosephToBeatrice,39.84164300,-96.57189200,395.40
3F_SaintJosephToBeatrice,39.84152900,-96.57508200,392.40
3F_SaintJosephToBeatrice,39.84149600,-96.57738100,391.00
3F_SaintJosephToBeatrice,39.84150000,-96.58010400,391.00
3F_SaintJosephToBeatrice,39.84151400,-96.58204200,393.50
3F_SaintJosephToBeatrice,39.84155200,-96.58603700,393.00
3F_SaintJosephToBeatrice,39.84166000,-96.59451900,380.90
3F_SaintJosephToBeatrice,39.84168700,-96.59609800,371.40
3F_SaintJosephToBeatrice,39.84174000,-96.59840800,375.50
3F_SaintJosephToBeatrice,39.84179000,-96.60088900,381.10
3F_SaintJosephToBeatrice,39.84180400,-96.60187100,383.40
3F_SaintJosephToBeatrice,39.84181200,-96.60233600,384.60
3F_SaintJosephToBeatrice,39.84181700,-96.60409000,388.80
3F_SaintJosephToBeatrice,39.84182200,-96.60563600,392.20
3F_SaintJosephToBeatrice,39.84183900,-96.60710500,393.70
3F_SaintJosephToBeatrice,39.84183900,-96.60734200,393.80
3F_SaintJosephToBeatrice,39.84184300,-96.60778900,393.90
3F_SaintJosephToBeatrice,39.84183800,-96.60817000,394.00
3F_SaintJosephToBeatrice,39.84184500,-96.60853700,394.00
3F_SaintJosephToBeatrice,39.84184200,-96.60933200,394.20
3F_SaintJosephToBeatrice,39.84185000,-96.61047700,394.40
3F_SaintJosephToBeatrice,39.84186800,-96.61285400,396.20
3F_SaintJosephToBeatrice,39.84186900,-96.61318300,396.50
3F_SaintJosephToBeatrice,39.84186500,-96.61348600,396.80
3F_SaintJosephToBeatrice,39.84186800,-96.61376600,397.00
3F_SaintJosephToBeatrice,39.84187300,-96.61419500,397.00
3F_SaintJosephToBeatrice,39.84187600,-96.61492200,396.90
3F_SaintJosephToBeatrice,39.84188300,-96.61622400,395.10
3F_SaintJosephToBeatrice,39.84188300,-96.61675500,393.90
3F_SaintJosephToBeatrice,39.84188700,-96.61743900,392.20
3F_SaintJosephToBeatrice,39.84189400,-96.61834400,390.10
3F_SaintJosephToBeatrice,39.84189400,-96.61872200,389.40
3F_SaintJosephToBeatrice,39.84189900,-96.61976500,389.30
3F_SaintJosephToBeatrice,39.84191300,-96.62085100,390.10
3F_SaintJosephToBeatrice,39.84192100,-96.62162600,390.00
3F_SaintJosephToBeatrice,39.84193400,-96.62279700,388.40
3F_SaintJosephToBeatrice,39.84193800,-96.62401100,386.40
3F_SaintJosephToBeatrice,39.84194400,-96.62439700,385.40
3F_SaintJosephToBeatrice,39.84197800,-96.62615800,377.50
3F_SaintJosephToBeatrice,39.84197900,-96.62673500,374.90
3F_SaintJosephToBeatrice,39.84198200,-96.62711100,373.20
3F_SaintJosephToBeatrice,39.84198100,-96.62824400,370.10
3F_SaintJosephToBeatrice,39.84197900,-96.63127100,378.00
3F_SaintJosephToBeatrice,39.84198400,-96.63168800,380.70
3F_SaintJosephToBeatrice,39.84201200,-96.63253700,383.20
3F_SaintJosephToBeatrice,39.84201800,-96.63262800,383.30
3F_SaintJosephToBeatrice,39.84202600,-96.63280800,383.50
3F_SaintJosephToBeatrice,39.84202400,-96.63301200,383.70
3F_SaintJosephToBeatrice,39.84202600,-96.63347600,383.80
3F_SaintJosephToBeatrice,39.84206800,-96.63444300,383.60
3F_SaintJosephToBeatrice,39.84207000,-96.63472300,383.50
3F_SaintJosephToBeatrice,39.84206600,-96.63532600,383.50
3F_SaintJosephToBeatrice,39.84207000,-96.63562500,383.50
3F_SaintJosephToBeatrice,39.84208100,-96.63611100,383.40
3F_SaintJosephToBeatrice,39.84209000,-96.63649900,383.30
3F_SaintJosephToBeatrice,39.84210000,-96.63690100,383.20
3F_SaintJosephToBeatrice,39.84212200,-96.63813300,380.70
3F_SaintJosephToBeatrice,39.84212200,-96.63851400,378.90
3F_SaintJosephToBeatrice,39.84212500,-96.63875200,377.70
3F_SaintJosephToBeatrice,39.84213900,-96.63948900,373.70
3F_SaintJosephToBeatrice,39.84214300,-96.64072300,371.10
3F_SaintJosephToBeatrice,39.84214600,-96.64194400,370.20
3F_SaintJosephToBeatrice,39.84214900,-96.64316700,363.70
3F_SaintJosephToBeatrice,39.84214700,-96.64438400,362.60
3F_SaintJosephToBeatrice,39.84215600,-96.64564400,360.10
3F_SaintJosephToBeatrice,39.84215100,-96.64686800,355.70
3F_SaintJosephToBeatrice,39.84216300,-96.64807300,354.00
3F_SaintJosephToBeatrice,39.84217100,-96.64929900,352.60
3F_SaintJosephToBeatrice,39.84217300,-96.65051700,351.80
3F_SaintJosephToBeatrice,39.84216900,-96.65176000,351.50
3F_SaintJosephToBeatrice,39.84217200,-96.65299100,351.50
3F_SaintJosephToBeatrice,39.84217300,-96.65311900,351.40
3F_SaintJosephToBeatrice,39.84217200,-96.65521900,354.70
3F_SaintJosephToBeatrice,39.84205100,-96.65839000,351.00
3F_SaintJosephToBeatrice,39.84202000,-96.66092900,348.10
3F_SaintJosephToBeatrice,39.84205400,-96.66167800,344.40
3F_SaintJosephToBeatrice,39.84209400,-96.66285200,352.60
3F_SaintJosephToBeatrice,39.84214500,-96.66400100,355.70
3F_SaintJosephToBeatrice,39.84215600,-96.66432600,356.10
3F_SaintJosephToBeatrice,39.84217500,-96.66490200,357.40
3F_SaintJosephToBeatrice,39.84225100,-96.66548900,359.10
3F_SaintJosephToBeatrice,39.84232900,-96.66590400,360.60
3F_SaintJosephToBeatrice,39.84244600,-96.66623000,361.90
3F_SaintJosephToBeatrice,39.84253100,-96.66637200,362.50
3F_SaintJosephToBeatrice,39.84261800,-96.66648700,362.90
3F_SaintJosephToBeatrice,39.84277100,-96.66660800,363.00
3F_SaintJosephToBeatrice,39.84297600,-96.66670400,362.70
3F_SaintJosephToBeatrice,39.84344500,-96.66670700,361.60
3F_SaintJosephToBeatrice,39.84344500,-96.66670700,361.60
3F_SaintJosephToBeatrice,39.84461900,-96.66671300,357.50
3F_SaintJosephToBeatrice,39.84634900,-96.66673200,360.80
3F_SaintJosephToBeatrice,39.84832200,-96.66676800,367.30
3F_SaintJosephToBeatrice,39.84928100,-96.66676400,367.10
3F_SaintJosephToBeatrice,39.85012300,-96.66678500,366.60
3F_SaintJosephToBeatrice,39.85223900,-96.66680700,361.00
3F_SaintJosephToBeatrice,39.85260900,-96.66681100,360.60
3F_SaintJosephToBeatrice,39.85392200,-96.66679900,359.80
3F_SaintJosephToBeatrice,39.85537200,-96.66681600,361.40
3F_SaintJosephToBeatrice,39.85716700,-96.66684000,365.00
3F_SaintJosephToBeatrice,39.85922100,-96.66685200,368.80
3F_SaintJosephToBeatrice,39.86162000,-96.66686900,366.30
3F_SaintJosephToBeatrice,39.86305000,-96.66690700,358.50
3F_SaintJosephToBeatrice,39.86396300,-96.66694900,356.00
3F_SaintJosephToBeatrice,39.86465100,-96.66693300,356.30
3F_SaintJosephToBeatrice,39.86513800,-96.66688700,356.10
3F_SaintJosephToBeatrice,39.86579600,-96.66678300,356.20
3F_SaintJosephToBeatrice,39.86651800,-96.66661500,356.20
3F_SaintJosephToBeatrice,39.86729800,-96.66636200,356.20
3F_SaintJosephToBeatrice,39.86794100,-96.66625000,356.40
3F_SaintJosephToBeatrice,39.86848600,-96.66616700,356.50
3F_SaintJosephToBeatrice,39.86907300,-96.66608900,356.20
3F_SaintJosephToBeatrice,39.86948700,-96.66606500,356.10
3F_SaintJosephToBeatrice,39.86986400,-96.66608500,356.10
3F_SaintJosephToBeatrice,39.87077900,-96.66608200,355.90
3F_SaintJosephToBeatrice,39.87179600,-96.66615000,356.00
3F_SaintJosephToBeatrice,39.87266900,-96.66625200,357.30
3F_SaintJosephToBeatrice,39.87353200,-96.66630100,357.80
3F_SaintJosephToBeatrice,39.87408200,-96.66638400,358.60
3F_SaintJosephToBeatrice,39.87485600,-96.66643600,359.10
3F_SaintJosephToBeatrice,39.87497800,-96.66645500,359.20
3F_SaintJosephToBeatrice,39.87538100,-96.66648300,359.10
3F_SaintJosephToBeatrice,39.87568000,-96.66653200,358.90
3F_SaintJosephToBeatrice,39.87646000,-96.66660100,358.10
3F_SaintJosephToBeatrice,39.87675400,-96.66663700,358.40
3F_SaintJosephToBeatrice,39.87835200,-96.66677900,360.70
3F_SaintJosephToBeatrice,39.87982600,-96.66691600,364.80
3F_SaintJosephToBeatrice,39.88091800,-96.66694300,365.60
3F_SaintJosephToBeatrice,39.88194900,-96.66697700,365.60
3F_SaintJosephToBeatrice,39.88560300,-96.66702300,364.90
3F_SaintJosephToBeatrice,39.88675500,-96.66699400,363.60
3F_SaintJosephToBeatrice,39.88723300,-96.66701400,363.20
3F_SaintJosephToBeatrice,39.89287000,-96.66703000,366.10
3F_SaintJosephToBeatrice,39.89718900,-96.66703100,355.70
3F_SaintJosephToBeatrice,39.89783900,-96.66702800,355.40
3F_SaintJosephToBeatrice,39.90104000,-96.66706200,360.20
3F_SaintJosephToBeatrice,39.90140200,-96.66706500,361.10
3F_SaintJosephToBeatrice,39.90219500,-96.66707100,363.00
3F_SaintJosephToBeatrice,39.90308400,-96.66703200,363.80
3F_SaintJosephToBeatrice,39.90355100,-96.66701300,363.70
3F_SaintJosephToBeatrice,39.91156700,-96.66681100,370.20
3F_SaintJosephToBeatrice,39.91191000,-96.66682200,369.60
3F_SaintJosephToBeatrice,39.91279800,-96.66652900,366.60
3F_SaintJosephToBeatrice,39.91323200,-96.66627500,364.70
3F_SaintJosephToBeatrice,39.91374200,-96.66596300,362.70
3F_SaintJosephToBeatrice,39.91409300,-96.66566400,361.50
3F_SaintJosephToBeatrice,39.91450200,-96.66531600,361.30
3F_SaintJosephToBeatrice,39.91489100,-96.66483100,360.70
3F_SaintJosephToBeatrice,39.91735000,-96.66188500,365.30
3F_SaintJosephToBeatrice,39.92002700,-96.65866600,374.10
3F_SaintJosephToBeatrice,39.92091100,-96.65799400,374.70
3F_SaintJosephToBeatrice,39.92178100,-96.65759100,375.50
3F_SaintJosephToBeatrice,39.92266400,-96.65732200,376.00
3F_SaintJosephToBeatrice,39.92303000,-96.65730900,376.50
3F_SaintJosephToBeatrice,39.92506500,-96.65729000,378.20
3F_SaintJosephToBeatrice,39.92690700,-96.65729400,379.90
3F_SaintJosephToBeatrice,39.92880900,-96.65730500,382.70
3F_SaintJosephToBeatrice,39.93750500,-96.65729400,389.30
3F_SaintJosephToBeatrice,39.93788800,-96.65728500,389.30
3F_SaintJosephToBeatrice,39.93924500,-96.65728400,388.90
3F_SaintJosephToBeatrice,39.94058500,-96.65729300,388.80
3F_SaintJosephToBeatrice,39.94217900,-96.65728400,386.50
3F_SaintJosephToBeatrice,39.94327000,-96.65730100,383.50
3F_SaintJosephToBeatrice,39.94749900,-96.65727800,386.10
3F_SaintJosephToBeatrice,39.95499600,-96.65715300,385.70
3F_SaintJosephToBeatrice,39.95684400,-96.65716300,383.60
3F_SaintJosephToBeatrice,39.95781400,-96.65715400,384.60
3F_SaintJosephToBeatrice,39.95847300,-96.65714800,385.60
3F_SaintJosephToBeatrice,39.96837300,-96.65719900,381.70
3F_SaintJosephToBeatrice,39.96952700,-96.65720500,386.90
3F_SaintJosephToBeatrice,39.97206300,-96.65722200,389.80
3F_SaintJosephToBeatrice,39.97592600,-96.65725500,394.00
3F_SaintJosephToBeatrice,39.98113300,-96.65727600,398.70
3F_SaintJosephToBeatrice,39.98320900,-96.65729200,404.90
3F_SaintJosephToBeatrice,39.98372100,-96.65728900,405.70
3F_SaintJosephToBeatrice,39.98654100,-96.65731300,404.60
3F_SaintJosephToBeatrice,39.98684600,-96.65731800,404.50
3F_SaintJosephToBeatrice,39.98795200,-96.65732200,404.70
3F_SaintJosephToBeatrice,39.98871100,-96.65732600,404.10
3F_SaintJosephToBeatrice,39.99005400,-96.65731800,404.20
3F_SaintJosephToBeatrice,39.99223400,-96.65734800,397.20
3F_SaintJosephToBeatrice,39.99234400,-96.65734900,398.30
3F_SaintJosephToBeatrice,39.99427800,-96.65738500,403.50
3F_SaintJosephToBeatrice,39.99596500,-96.65738100,406.80
3F_SaintJosephToBeatrice,39.99636300,-96.65737100,407.50
3F_SaintJosephToBeatrice,39.99675800,-96.65733000,408.40
3F_SaintJosephToBeatrice,39.99734200,-96.65716700,410.00
3F_SaintJosephToBeatrice,39.99817600,-96.65688500,412.70
3F_SaintJosephToBeatrice,39.99877500,-96.65662700,414.00
3F_SaintJosephToBeatrice,39.99933300,-96.65628700,414.30
3F_SaintJosephToBeatrice,39.99973400,-96.65600400,413.90
3F_SaintJosephToBeatrice,40.00000800,-96.65579300,413.50
3F_SaintJosephToBeatrice,40.00133800,-96.65486200,412.20
3F_SaintJosephToBeatrice,40.00249800,-96.65396200,410.50
3F_SaintJosephToBeatrice,40.00338500,-96.65327900,408.90
3F_SaintJosephToBeatrice,40.00350700,-96.65320700,408.80
3F_SaintJosephToBeatrice,40.00369300,-96.65309600,409.00
3F_SaintJosephToBeatrice,40.00396600,-96.65294100,410.50
3F_SaintJosephToBeatrice,40.00427100,-96.65278400,411.20
3F_SaintJosephToBeatrice,40.00458900,-96.65263700,410.40
3F_SaintJosephToBeatrice,40.00515700,-96.65246000,409.80
3F_SaintJosephToBeatrice,40.00535200,-96.65240500,409.10
3F_SaintJosephToBeatrice,40.00575100,-96.65231100,408.60
3F_SaintJosephToBeatrice,40.00591700,-96.65228200,408.00
3F_SaintJosephToBeatrice,40.00607700,-96.65226300,407.20
3F_SaintJosephToBeatrice,40.00623700,-96.65224400,406.80
3F_SaintJosephToBeatrice,40.00654500,-96.65221800,406.20
3F_SaintJosephToBeatrice,40.00757700,-96.65220500,405.40
3F_SaintJosephToBeatrice,40.00855600,-96.65220300,403.70
3F_SaintJosephToBeatrice,40.00898000,-96.65220500,402.50
3F_SaintJosephToBeatrice,40.00966900,-96.65220800,401.50
3F_SaintJosephToBeatrice,40.01184200,-96.65219900,393.80
3F_SaintJosephToBeatrice,40.01215900,-96.65220400,394.20
3F_SaintJosephToBeatrice,40.01229400,-96.65220600,394.60
3F_SaintJosephToBeatrice,40.01273100,-96.65221200,394.80
3F_SaintJosephToBeatrice,40.01282400,-96.65221100,394.60
3F_SaintJosephToBeatrice,40.01330600,-96.65220500,393.90
3F_SaintJosephToBeatrice,40.01369900,-96.65220000,395.60
3F_SaintJosephToBeatrice,40.01455800,-96.65220900,395.30
3F_SaintJosephToBeatrice,40.01577800,-96.65221100,393.90
3F_SaintJosephToBeatrice,40.01650100,-96.65221700,392.30
3F_SaintJosephToBeatrice,40.01677700,-96.65221900,389.30
3F_SaintJosephToBeatrice,40.01749000,-96.65220600,393.40
3F_SaintJosephToBeatrice,40.01956500,-96.65222100,397.50
3F_SaintJosephToBeatrice,40.02023100,-96.65222600,399.50
3F_SaintJosephToBeatrice,40.02128600,-96.65221100,402.40
3F_SaintJosephToBeatrice,40.02200600,-96.65220900,403.60
3F_SaintJosephToBeatrice,40.02318600,-96.65220300,406.00
3F_SaintJosephToBeatrice,40.02364200,-96.65220100,408.00
3F_SaintJosephToBeatrice,40.02466000,-96.65221500,408.90
3F_SaintJosephToBeatrice,40.02511900,-96.65221000,408.50
3F_SaintJosephToBeatrice,40.02640000,-96.65222000,405.20
3F_SaintJosephToBeatrice,40.02832500,-96.65222400,399.10
3F_SaintJosephToBeatrice,40.02887300,-96.65222200,397.10
3F_SaintJosephToBeatrice,40.02968300,-96.65222700,396.30
3F_SaintJosephToBeatrice,40.03027200,-96.65223000,397.10
3F_SaintJosephToBeatrice,40.03410000,-96.65221100,410.00
3F_SaintJosephToBeatrice,40.03782400,-96.65221400,407.00
3F_SaintJosephToBeatrice,40.03813000,-96.65220800,406.90
3F_SaintJosephToBeatrice,40.03893800,-96.65219200,407.70
3F_SaintJosephToBeatrice,40.03917700,-96.65219400,407.40
3F_SaintJosephToBeatrice,40.03933200,-96.65219500,406.90
3F_SaintJosephToBeatrice,40.03980100,-96.65220000,406.20
3F_SaintJosephToBeatrice,40.04032500,-96.65219600,405.70
3F_SaintJosephToBeatrice,40.04229400,-96.65225100,412.50
3F_SaintJosephToBeatrice,40.04401200,-96.65224600,417.20
3F_SaintJosephToBeatrice,40.04474800,-96.65225600,417.30
3F_SaintJosephToBeatrice,40.04483000,-96.65225700,417.30
3F_SaintJosephToBeatrice,40.04706800,-96.65225900,411.50
3F_SaintJosephToBeatrice,40.04928500,-96.65221300,415.10
3F_SaintJosephToBeatrice,40.04959500,-96.65221700,415.90
3F_SaintJosephToBeatrice,40.05425400,-96.65222000,421.90
3F_SaintJosephToBeatrice,40.05562700,-96.65221000,422.10
3F_SaintJosephToBeatrice,40.05691300,-96.65223300,418.60
3F_SaintJosephToBeatrice,40.05718700,-96.65223800,419.40
3F_SaintJosephToBeatrice,40.05817800,-96.65223600,420.40
3F_SaintJosephToBeatrice,40.05832800,-96.65223600,421.00
3F_SaintJosephToBeatrice,40.05925800,-96.65228600,421.00
3F_SaintJosephToBeatrice,40.06190000,-96.65220300,421.20
3F_SaintJosephToBeatrice,40.06611100,-96.65214900,419.70
3F_SaintJosephToBeatrice,40.06694900,-96.65213100,420.10
